datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.02.12,00.00,23.59,Hirsch,584,617,1201,2.9,11.5,1.8,98,0.5
2025.02.13,00.00,23.59,Hirsch,481,515,996,0.4,7.9,3.7,96,0.0
2025.02.14,00.00,23.59,Hirsch,343,365,708,-1.8,0.4,1.8,96,0.0
2025.02.15,00.00,23.59,Hirsch,230,245,475,-3.3,1.5,0.0,75,3.6
2025.02.16,00.00,23.59,Hirsch,101,99,200,-3.0,-1.1,1.6,96,0.1
2025.02.17,00.00,23.59,Hirsch,360,368,728,-5.8,0.6,0.0,30,9.6
2025.02.18,00.00,23.59,Hirsch,562,575,1137,-4.6,1.5,0.0,48,6.9
2025.02.19,00.00,23.59,Hirsch,551,578,1129,-6.5,3.1,0.0,10,9.6
2025.02.20,00.00,23.59,Hirsch,671,692,1363,-3.9,11.5,0.0,59,7.7
2025.02.21,00.00,23.59,Hirsch,669,667,1336,1.3,15.1,0.0,85,9.3
2025.02.22,00.00,23.59,Hirsch,492,441,933,-0.4,13.6,0.0,99,9.0
2025.02.23,00.00,23.59,Hirsch,304,290,594,5.4,11.2,0.0,98,0.3
2025.02.24,00.00,23.59,Hirsch,926,977,1903,5.5,14.2,0.0,95,6.9
2025.02.25,00.00,23.59,Hirsch,941,972,1913,6.4,14.3,5.0,99,3.5
2025.02.26,00.00,23.59,Hirsch,714,761,1475,4.1,7.3,0.0,99,3.3
2025.02.27,00.00,23.59,Hirsch,688,735,1423,1.6,7.2,0.5,64,3.3
2025.02.28,00.00,23.59,Hirsch,549,573,1122,1.1,6.0,0.0,86,0.8
2025.02.01,00.00,23.59,Erhardt,857,862,1719,-1.5,3.1,0.0,78,0.5
2025.02.02,00.00,23.59,Erhardt,635,700,1335,-2.1,0.7,0.0,91,0.0
2025.02.03,00.00,23.59,Erhardt,1514,1192,2706,-1.4,0.4,0.0,100,0.0
2025.02.04,00.00,23.59,Erhardt,1789,1284,3073,-2.0,3.4,0.0,84,4.3
2025.02.05,00.00,23.59,Erhardt,1847,1356,3203,-2.8,5.3,0.0,55,7.4
2025.02.06,00.00,23.59,Erhardt,1543,1233,2776,-0.7,1.4,0.0,100,0.0
2025.02.07,00.00,23.59,Erhardt,1393,1129,2522,-1.2,4.5,0.0,99,2.4
2025.02.08,00.00,23.59,Erhardt,1399,1435,2834,-3.5,9.0,0.0,54,8.7
2025.02.09,00.00,23.59,Erhardt,833,884,1717,-1.9,6.3,0.0,88,3.4
2025.02.10,00.00,23.59,Erhardt,1648,1259,2907,-0.7,6.8,0.9,88,4.1
2025.02.11,00.00,23.59,Erhardt,1604,1197,2801,0.3,4.8,4.2,84,0.1
2025.02.12,00.00,23.59,Erhardt,1583,1164,2747,2.9,11.5,1.8,98,0.5
2025.02.13,00.00,23.59,Erhardt,1196,976,2172,0.4,7.9,3.7,96,0.0
2025.02.14,00.00,23.59,Erhardt,973,780,1753,-1.8,0.4,1.8,96,0.0
2025.02.15,00.00,23.59,Erhardt,679,630,1309,-3.3,1.5,0.0,75,3.6
2025.02.16,00.00,23.59,Erhardt,334,340,674,-3.0,-1.1,1.6,96,0.1
2025.02.17,00.00,23.59,Erhardt,1048,787,1835,-5.8,0.6,0.0,30,9.6
2025.02.18,00.00,23.59,Erhardt,1528,1098,2626,-4.6,1.5,0.0,48,6.9
2025.02.19,00.00,23.59,Erhardt,1584,1176,2760,-6.5,3.1,0.0,10,9.6
2025.02.20,00.00,23.59,Erhardt,1789,1518,3307,-3.9,11.5,0.0,59,7.7
2025.02.21,00.00,23.59,Erhardt,1826,1571,3397,1.3,15.1,0.0,85,9.3
2025.02.22,00.00,23.59,Erhardt,1488,1508,2996,-0.4,13.6,0.0,99,9.0
2025.02.23,00.00,23.59,Erhardt,1026,1052,2078,5.4,11.2,0.0,98,0.3
2025.02.24,00.00,23.59,Erhardt,2236,1761,3997,5.5,14.2,0.0,95,6.9
2025.02.25,00.00,23.59,Erhardt,2214,1674,3888,6.4,14.3,5.0,99,3.5
2025.02.26,00.00,23.59,Erhardt,1830,1554,3384,4.1,7.3,0.0,99,3.3
2025.02.27,00.00,23.59,Erhardt,1890,1487,3377,1.6,7.2,0.5,64,3.3
2025.02.28,00.00,23.59,Erhardt,1579,1336,2915,1.1,6.0,0.0,86,0.8
