datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.04.16,00:00,23.59,Olympia,1605,1660,3265,8.8,24.6,0.0,86,6.3
2025.04.17,00:00,23.59,Olympia,917,887,1804,9.0,17.1,0.0,88,4.2
2025.04.18,00:00,23.59,Olympia,615,542,1157,6.7,11.4,0.0,98,1.8
2025.04.19,00:00,23.59,Olympia,1027,978,2005,3.8,21.1,0.0,36,13.3
2025.04.20,00:00,23.59,Olympia,1148,1089,2237,7.3,23.9,0.0,71,8.6
2025.04.21,00:00,23.59,Olympia,938,934,1872,9.4,17.9,0.0,99,4.6
2025.04.22,00:00,23.59,Olympia,1212,1252,2464,5.4,19.9,0.0,84,9.8
2025.04.23,00:00,23.59,Olympia,1326,1440,2766,5.4,19.9,0.0,84,9.8
2025.04.24,00:00,23.59,Olympia,979,1012,1991,8.1,13.4,8.1,98,0.5
2025.04.25,00:00,23.59,Olympia,3069,1529,4598,7.8,14.4,0.0,90,2.5
2025.04.26,00:00,23.59,Olympia,4548,1955,6503,7.8,14.4,0.0,90,2.5
2025.04.27,00:00,23.59,Olympia,4845,2301,7146,6.9,18.0,0.0,95,13.6
2025.04.28,00:00,23.59,Olympia,1969,2021,3990,6.9,22.0,0.0,79,13.8
2025.04.29,00:00,23.59,Olympia,2114,2243,4357,7.8,24.1,0.0,13,13.8
2025.04.30,00:00,23.59,Olympia,2036,2104,4140,8.5,24.4,0.0,13,13.5
2025.04.01,00:00,23.59,Hirsch,800,867,1667,3.5,9.9,0.1,93,1.0
2025.04.02,00:00,23.59,Hirsch,1077,1070,2147,4.8,14.4,0.0,38,11.5
2025.04.03,00:00,23.59,Hirsch,1226,1272,2498,5.6,18.7,0.0,16,12.6
2025.04.04,00:00,23.59,Hirsch,1032,1049,2081,3.8,19.5,0.0,0,12.8
2025.04.05,00:00,23.59,Hirsch,751,687,1438,4.5,19.6,0.0,46,9.8
2025.04.06,00:00,23.59,Hirsch,421,412,833,0.2,8.6,0.0,9,12.4
2025.04.07,00:00,23.59,Hirsch,979,1004,1983,-0.4,9.8,0.0,35,12.9
2025.04.08,00:00,23.59,Hirsch,1156,1176,2332,0.5,13.5,0.0,0,12.7
2025.04.09,00:00,23.59,Hirsch,1155,1160,2315,1.3,12.4,0.0,45,10.0
2025.04.10,00:00,23.59,Hirsch,1167,1164,2331,4.4,15.4,0.0,56,9.6
2025.04.11,00:00,23.59,Hirsch,1102,1081,2183,3.7,19.1,0.0,33,12.8
2025.04.12,00:00,23.59,Hirsch,719,724,1443,5.1,21.6,0.0,49,12.9
2025.04.13,00:00,23.59,Hirsch,486,443,929,9.0,20.3,0.0,91,1.2
2025.04.14,00:00,23.59,Hirsch,1039,1030,2069,11.0,20.7,0.0,94,6.1
2025.04.15,00:00,23.59,Hirsch,1171,1180,2351,10.4,22.1,0.0,83,8.4
2025.04.16,00:00,23.59,Hirsch,1219,1261,2480,8.8,24.6,0.0,86,6.3
2025.04.17,00:00,23.59,Hirsch,787,787,1574,9.0,17.1,0.0,88,4.2
2025.04.18,00:00,23.59,Hirsch,247,238,485,6.7,11.4,0.0,98,1.8
2025.04.19,00:00,23.59,Hirsch,516,534,1050,3.8,21.1,0.0,36,13.3
2025.04.20,00:00,23.59,Hirsch,438,445,883,7.3,23.9,0.0,71,8.6
2025.04.21,00:00,23.59,Hirsch,421,421,842,9.4,17.9,0.0,99,4.6
2025.04.22,00:00,23.59,Hirsch,1089,1115,2204,5.4,19.9,0.0,84,9.8
2025.04.23,00:00,23.59,Hirsch,1006,1039,2045,5.4,19.9,0.0,84,9.8
2025.04.24,00:00,23.59,Hirsch,765,737,1502,8.1,13.4,8.1,98,0.5
2025.04.25,00:00,23.59,Hirsch,667,673,1340,7.8,14.4,0.0,90,2.5
2025.04.26,00:00,23.59,Hirsch,448,403,851,7.8,14.4,0.0,90,2.5
2025.04.27,00:00,23.59,Hirsch,793,774,1567,6.9,18.0,0.0,95,13.6
2025.04.28,00:00,23.59,Hirsch,1438,1450,2888,6.9,22.0,0.0,79,13.8
2025.04.29,00:00,23.59,Hirsch,1697,1729,3426,7.8,24.1,0.0,13,13.8
2025.04.30,00:00,23.59,Hirsch,1584,1648,3232,8.5,24.4,0.0,13,13.5
2025.04.01,00:00,23.59,Erhardt,1992,1322,3314,3.5,9.9,0.1,93,1.0
2025.04.02,00:00,23.59,Erhardt,2687,1927,4614,4.8,14.4,0.0,38,11.5
2025.04.03,00:00,23.59,Erhardt,3192,2488,5680,5.6,18.7,0.0,16,12.6
2025.04.04,00:00,23.59,Erhardt,3324,2493,5817,3.8,19.5,0.0,0,12.8
2025.04.05,00:00,23.59,Erhardt,2817,2770,5587,4.5,19.6,0.0,46,9.8
2025.04.06,00:00,23.59,Erhardt,1411,1466,2877,0.2,8.6,0.0,9,12.4
2025.04.07,00:00,23.59,Erhardt,2465,1766,4231,-0.4,9.8,0.0,35,12.9
2025.04.08,00:00,23.59,Erhardt,2925,2160,5085,0.5,13.5,0.0,0,12.7
2025.04.09,00:00,23.59,Erhardt,2896,2179,5075,1.3,12.4,0.0,45,10.0
2025.04.10,00:00,23.59,Erhardt,2913,2202,5115,4.4,15.4,0.0,56,9.6
2025.04.11,00:00,23.59,Erhardt,3258,2568,5826,3.7,19.1,0.0,33,12.8
2025.04.12,00:00,23.59,Erhardt,3524,3155,6679,5.1,21.6,0.0,49,12.9
2025.04.13,00:00,23.59,Erhardt,1943,1946,3889,9.0,20.3,0.0,91,1.2
2025.04.14,00:00,23.59,Erhardt,2583,2117,4700,11.0,20.7,0.0,94,6.1
2025.04.15,00:00,23.59,Erhardt,3092,2495,5587,10.4,22.1,0.0,83,8.4
2025.04.16,00:00,23.59,Erhardt,3377,2616,5993,8.8,24.6,0.0,86,6.3
2025.04.17,00:00,23.59,Erhardt,2202,1768,3970,9.0,17.1,0.0,88,4.2
2025.04.18,00:00,23.59,Erhardt,904,860,1764,6.7,11.4,0.0,98,1.8
2025.04.19,00:00,23.59,Erhardt,2233,1912,4145,3.8,21.1,0.0,36,13.3
2025.04.20,00:00,23.59,Erhardt,1503,1489,2992,7.3,23.9,0.0,71,8.6
2025.04.21,00:00,23.59,Erhardt,1253,1275,2528,9.4,17.9,0.0,99,4.6
2025.04.22,00:00,23.59,Erhardt,2546,1980,4526,5.4,19.9,0.0,84,9.8
2025.04.23,00:00,23.59,Erhardt,2574,1860,4434,5.4,19.9,0.0,84,9.8
2025.04.24,00:00,23.59,Erhardt,1941,1369,3310,8.1,13.4,8.1,98,0.5
2025.04.25,00:00,23.59,Erhardt,1748,1416,3164,7.8,14.4,0.0,90,2.5
2025.04.26,00:00,23.59,Erhardt,1543,1514,3057,7.8,14.4,0.0,90,2.5
2025.04.27,00:00,23.59,Erhardt,3170,3178,6348,6.9,18.0,0.0,95,13.6
2025.04.28,00:00,23.59,Erhardt,3734,2759,6493,6.9,22.0,0.0,79,13.8
2025.04.29,00:00,23.59,Erhardt,4359,3412,7771,7.8,24.1,0.0,13,13.8
2025.04.30,00:00,23.59,Erhardt,4377,3349,7726,8.5,24.4,0.0,13,13.5
