datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.03.13,00:00,23.59,Erhardt,1557,1221,2778,3.1,6.1,10.2,96,0.7
2025.03.14,00:00,23.59,Erhardt,1470,1168,2638,1.4,5.7,0.5,96,0.0
2025.03.15,00:00,23.59,Erhardt,696,722,1418,2.8,4.2,0.9,96,0.0
2025.03.16,00:00,23.59,Erhardt,634,656,1290,1.6,4.4,0.3,98,0.0
2025.03.17,00:00,23.59,Erhardt,1983,1488,3471,-0.7,5.4,0.3,65,4.5
2025.03.18,00:00,23.59,Erhardt,2386,1686,4072,-2.7,7.8,0.0,0,11.8
2025.03.19,00:00,23.59,Erhardt,2533,1960,4493,-3.1,13.7,0.0,0,11.8
2025.03.20,00:00,23.59,Erhardt,2978,2360,5338,-0.2,18.7,0.0,9,11.7
2025.03.21,00:00,23.59,Erhardt,2569,2201,4770,3.1,19.2,0.0,85,10.0
2025.03.22,00:00,23.59,Erhardt,2388,2440,4828,6.7,19.2,0.0,80,10.5
2025.03.23,00:00,23.59,Erhardt,1040,1106,2146,7.1,13.8,0.7,98,0.7
2025.03.24,00:00,23.59,Erhardt,1976,1554,3530,5.8,13.8,4.4,96,2.7
2025.03.25,00:00,23.59,Erhardt,1965,1512,3477,7.4,14.5,3.0,89,2.1
2025.03.26,00:00,23.59,Erhardt,2019,1452,3471,6.4,10.7,3.4,88,0.5
2025.03.27,00:00,23.59,Erhardt,1894,1355,3249,3.3,8.4,0.6,76,0.0
2025.03.28,00:00,23.59,Erhardt,2277,1908,4185,1.3,13.7,3.4,66,7.4
2025.03.29,00:00,23.59,Erhardt,508,527,1035,6.1,9.2,4.0,98,0.0
2025.03.30,00:00,23.59,Erhardt,1396,1355,2751,6.5,12.5,0.0,95,4.1
2025.03.31,00:00,23.59,Erhardt,1680,1274,2954,3.8,8.5,1.6,98,0.9
